date,hour,day_type,season,is_rain,temperature,is_heatwave,is_coldwave,facility_id,facility_name,capacity,x,y,base_risk,visitor_count,density,emergency_occurred,emergency_count,emergency_types,max_severity,avg_response_time_min,month,dayofweek,is_weekend,day_type_enc,season_enc,fac_camping,fac_experience,fac_gate,fac_observatory,fac_playground,emergency_type_enc,severity_enc,heat_density,cold_density,rain_density,holiday_summer,is_peak_hour,is_high_density,density_risk_ratio,weighted_risk,dist_from_gate,dist_from_center
2025-11-22,9,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,16,0.107,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,5.35,0.00214,65.192,37.731
2025-11-22,10,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,45,0.3,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,15.0,0.006,65.192,37.731
2025-11-22,11,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,58,0.387,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,19.35,0.00774,65.192,37.731
2025-11-22,12,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,76,0.507,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,25.35,0.01014,65.192,37.731
2025-11-22,13,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,113,0.753,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,1,1,37.65,0.01506,65.192,37.731
2025-11-22,14,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,113,0.753,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,1,37.65,0.01506,65.192,37.731
2025-11-22,15,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,93,0.62,1,1,열사병,경증,13.0,11,5,1,1,3,0,0,0,1,0,10,1,0.0,0.0,0.0,0,1,1,31.0,0.0124,65.192,37.731
2025-11-22,16,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,75,0.5,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,25.0,0.01,65.192,37.731
2025-11-22,17,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,70,0.467,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,23.35,0.00934,65.192,37.731
2025-11-22,18,휴일,가을,0,18.2,0,0,F03,전망대,150,40,60,0.02,41,0.273,0,0,none,none,,11,5,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,13.65,0.00546,65.192,37.731
2025-11-22,9,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,51,0.204,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20.4,0.00204,20.616,17.989
2025-11-22,10,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,63,0.252,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,25.2,0.00252,20.616,17.989
2025-11-22,11,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,120,0.48,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,48.0,0.0048,20.616,17.989
2025-11-22,12,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,147,0.588,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,58.8,0.00588,20.616,17.989
2025-11-22,13,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,159,0.636,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,1,1,63.6,0.00636,20.616,17.989
2025-11-22,14,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,184,0.736,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,1,73.6,0.00736,20.616,17.989
2025-11-22,15,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,161,0.644,1,1,알레르기,경증,12.0,11,5,1,1,3,0,1,0,0,0,9,1,0.0,0.0,0.0,0,1,1,64.4,0.00644,20.616,17.989
2025-11-22,16,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,124,0.496,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,49.6,0.00496,20.616,17.989
2025-11-22,17,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,90,0.36,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,36.0,0.0036,20.616,17.989
2025-11-22,18,휴일,가을,0,18.2,0,0,F04,체험농장,250,25,10,0.01,76,0.304,0,0,none,none,,11,5,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,30.4,0.00304,20.616,17.989
2025-11-22,9,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,35,0.194,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,7.76,0.00485,47.17,19.755
2025-11-22,10,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,46,0.256,1,1,낙상,중등증,7.0,11,5,1,1,3,0,0,0,0,1,3,2,0.0,0.0,0.0,0,0,0,10.24,0.0064,47.17,19.755
2025-11-22,11,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,63,0.35,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,14.0,0.00875,47.17,19.755
2025-11-22,12,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,101,0.561,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,22.44,0.014025,47.17,19.755
2025-11-22,13,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,121,0.672,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,1,26.88,0.0168,47.17,19.755
2025-11-22,14,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,127,0.706,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,1,28.24,0.01765,47.17,19.755
2025-11-22,15,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,100,0.556,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,1,0,22.24,0.0139,47.17,19.755
2025-11-22,16,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,102,0.567,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,22.68,0.014175,47.17,19.755
2025-11-22,17,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,73,0.406,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,16.24,0.01015,47.17,19.755
2025-11-22,18,휴일,가을,0,18.2,0,0,F05,놀이시설존,180,30,45,0.025,44,0.244,0,0,none,none,,11,5,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,9.76,0.0061,47.17,19.755
2025-11-22,9,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,79,0.198,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,24.75,0.001584,0.0,27.513
2025-11-22,10,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,101,0.253,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,31.625,0.002024,0.0,27.513
2025-11-22,11,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,167,0.417,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,52.125,0.003336,0.0,27.513
2025-11-22,12,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,230,0.575,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,71.875,0.0046,0.0,27.513
2025-11-22,13,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,285,0.713,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,1,89.125,0.005704,0.0,27.513
2025-11-22,14,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,289,0.723,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,1,90.375,0.005784,0.0,27.513
2025-11-22,15,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,257,0.642,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,1,1,80.25,0.005136,0.0,27.513
2025-11-22,16,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,224,0.56,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,70.0,0.00448,0.0,27.513
2025-11-22,17,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,153,0.383,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,47.875,0.003064,0.0,27.513
2025-11-22,18,휴일,가을,0,18.2,0,0,F06,주차장/매표소,400,5,5,0.008,104,0.26,0,0,none,none,,11,5,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,32.5,0.00208,0.0,27.513
2025-11-23,9,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,26,0.087,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.087,0,0,0,5.8,0.001305,15.811,13.176
2025-11-23,10,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,42,0.14,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.14,0,0,0,9.3333,0.0021,15.811,13.176
2025-11-23,11,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,68,0.227,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.227,0,0,0,15.1333,0.003405,15.811,13.176
2025-11-23,12,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,78,0.26,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.26,0,0,0,17.3333,0.0039,15.811,13.176
2025-11-23,13,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,104,0.347,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.347,0,1,0,23.1333,0.005205,15.811,13.176
2025-11-23,14,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,112,0.373,1,1,심정지,경증,12.0,11,6,1,1,3,1,0,0,0,0,8,1,0.0,0.0,0.373,0,0,0,24.8667,0.005595,15.811,13.176
2025-11-23,15,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,100,0.333,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.333,0,1,0,22.2,0.004995,15.811,13.176
2025-11-23,16,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,71,0.237,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.237,0,0,0,15.8,0.003555,15.811,13.176
2025-11-23,17,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,82,0.273,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.273,0,0,0,18.2,0.004095,15.811,13.176
2025-11-23,18,휴일,가을,1,15.0,0,0,F01,캠핑장A,300,10,20,0.015,36,0.12,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.12,0,0,0,8.0,0.0018,15.811,13.176
2025-11-23,9,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,17,0.085,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.085,0,0,0,5.6667,0.001275,22.361,6.346
2025-11-23,10,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,25,0.125,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.125,0,0,0,8.3333,0.001875,22.361,6.346
2025-11-23,11,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,44,0.22,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.22,0,0,0,14.6667,0.0033,22.361,6.346
2025-11-23,12,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,55,0.275,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.275,0,0,0,18.3333,0.004125,22.361,6.346
2025-11-23,13,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,62,0.31,1,1,화상,중등증,7.0,11,6,1,1,3,1,0,0,0,0,12,2,0.0,0.0,0.31,0,1,0,20.6667,0.00465,22.361,6.346
2025-11-23,14,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,46,0.23,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.23,0,0,0,15.3333,0.00345,22.361,6.346
2025-11-23,15,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,73,0.365,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.365,0,1,0,24.3333,0.005475,22.361,6.346
2025-11-23,16,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,50,0.25,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.25,0,0,0,16.6667,0.00375,22.361,6.346
2025-11-23,17,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,49,0.245,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.245,0,0,0,16.3333,0.003675,22.361,6.346
2025-11-23,18,휴일,가을,1,15.0,0,0,F02,캠핑장B,200,15,25,0.015,29,0.145,0,0,none,none,,11,6,1,1,3,1,0,0,0,0,0,0,0.0,0.0,0.145,0,0,0,9.6667,0.002175,22.361,6.346
2025-11-23,9,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,8,0.053,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.053,0,0,0,2.65,0.00106,65.192,37.731
2025-11-23,10,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,25,0.167,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.167,0,0,0,8.35,0.00334,65.192,37.731
2025-11-23,11,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,37,0.247,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.247,0,0,0,12.35,0.00494,65.192,37.731
2025-11-23,12,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,50,0.333,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.333,0,0,0,16.65,0.00666,65.192,37.731
2025-11-23,13,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,44,0.293,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.293,0,1,0,14.65,0.00586,65.192,37.731
2025-11-23,14,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,47,0.313,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.313,0,0,0,15.65,0.00626,65.192,37.731
2025-11-23,15,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,42,0.28,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.28,0,1,0,14.0,0.0056,65.192,37.731
2025-11-23,16,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,53,0.353,1,1,열사병,경증,10.0,11,6,1,1,3,0,0,0,1,0,10,1,0.0,0.0,0.353,0,0,0,17.65,0.00706,65.192,37.731
2025-11-23,17,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,33,0.22,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.22,0,0,0,11.0,0.0044,65.192,37.731
2025-11-23,18,휴일,가을,1,15.0,0,0,F03,전망대,150,40,60,0.02,18,0.12,0,0,none,none,,11,6,1,1,3,0,0,0,1,0,0,0,0.0,0.0,0.12,0,0,0,6.0,0.0024,65.192,37.731
2025-11-23,9,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,19,0.076,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.076,0,0,0,7.6,0.00076,20.616,17.989
2025-11-23,10,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,31,0.124,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.124,0,0,0,12.4,0.00124,20.616,17.989
2025-11-23,11,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,48,0.192,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.192,0,0,0,19.2,0.00192,20.616,17.989
2025-11-23,12,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,70,0.28,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.28,0,0,0,28.0,0.0028,20.616,17.989
2025-11-23,13,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,90,0.36,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.36,0,1,0,36.0,0.0036,20.616,17.989
2025-11-23,14,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,78,0.312,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.312,0,0,0,31.2,0.00312,20.616,17.989
2025-11-23,15,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,78,0.312,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.312,0,1,0,31.2,0.00312,20.616,17.989
2025-11-23,16,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,66,0.264,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.264,0,0,0,26.4,0.00264,20.616,17.989
2025-11-23,17,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,48,0.192,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.192,0,0,0,19.2,0.00192,20.616,17.989
2025-11-23,18,휴일,가을,1,15.0,0,0,F04,체험농장,250,25,10,0.01,39,0.156,0,0,none,none,,11,6,1,1,3,0,1,0,0,0,0,0,0.0,0.0,0.156,0,0,0,15.6,0.00156,20.616,17.989
2025-11-23,9,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,22,0.122,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.122,0,0,0,4.88,0.00305,47.17,19.755
2025-11-23,10,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,18,0.1,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.1,0,0,0,4.0,0.0025,47.17,19.755
2025-11-23,11,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,42,0.233,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.233,0,0,0,9.32,0.005825,47.17,19.755
2025-11-23,12,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,50,0.278,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.278,0,0,0,11.12,0.00695,47.17,19.755
2025-11-23,13,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,82,0.456,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.456,0,1,0,18.24,0.0114,47.17,19.755
2025-11-23,14,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,66,0.367,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.367,0,0,0,14.68,0.009175,47.17,19.755
2025-11-23,15,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,59,0.328,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.328,0,1,0,13.12,0.0082,47.17,19.755
2025-11-23,16,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,52,0.289,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.289,0,0,0,11.56,0.007225,47.17,19.755
2025-11-23,17,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,42,0.233,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.233,0,0,0,9.32,0.005825,47.17,19.755
2025-11-23,18,휴일,가을,1,15.0,0,0,F05,놀이시설존,180,30,45,0.025,30,0.167,0,0,none,none,,11,6,1,1,3,0,0,0,0,1,0,0,0.0,0.0,0.167,0,0,0,6.68,0.004175,47.17,19.755
2025-11-23,9,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,41,0.102,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.102,0,0,0,12.75,0.000816,0.0,27.513
2025-11-23,10,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,64,0.16,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.16,0,0,0,20.0,0.00128,0.0,27.513
2025-11-23,11,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,78,0.195,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.195,0,0,0,24.375,0.00156,0.0,27.513
2025-11-23,12,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,134,0.335,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.335,0,0,0,41.875,0.00268,0.0,27.513
2025-11-23,13,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,138,0.345,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.345,0,1,0,43.125,0.00276,0.0,27.513
2025-11-23,14,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,121,0.302,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.302,0,0,0,37.75,0.002416,0.0,27.513
2025-11-23,15,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,151,0.378,1,1,교통사고,경증,12.0,11,6,1,1,3,0,0,1,0,0,2,1,0.0,0.0,0.378,0,1,0,47.25,0.003024,0.0,27.513
2025-11-23,16,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,100,0.25,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.25,0,0,0,31.25,0.002,0.0,27.513
2025-11-23,17,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,63,0.158,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.158,0,0,0,19.75,0.001264,0.0,27.513
2025-11-23,18,휴일,가을,1,15.0,0,0,F06,주차장/매표소,400,5,5,0.008,42,0.105,0,0,none,none,,11,6,1,1,3,0,0,1,0,0,0,0,0.0,0.0,0.105,0,0,0,13.125,0.00084,0.0,27.513
2025-11-24,9,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,27,0.09,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,6.0,0.00135,15.811,13.176
2025-11-24,10,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,38,0.127,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,8.4667,0.001905,15.811,13.176
2025-11-24,11,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,56,0.187,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,12.4667,0.002805,15.811,13.176
2025-11-24,12,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,93,0.31,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,20.6667,0.00465,15.811,13.176
2025-11-24,13,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,112,0.373,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,24.8667,0.005595,15.811,13.176
2025-11-24,14,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,120,0.4,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,26.6667,0.006,15.811,13.176
2025-11-24,15,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,116,0.387,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,25.8,0.005805,15.811,13.176
2025-11-24,16,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,84,0.28,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,18.6667,0.0042,15.811,13.176
2025-11-24,17,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,60,0.2,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,13.3333,0.003,15.811,13.176
2025-11-24,18,평일,가을,0,22.5,0,0,F01,캠핑장A,300,10,20,0.015,52,0.173,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,11.5333,0.002595,15.811,13.176
2025-11-24,9,평일,가을,0,22.5,0,0,F02,캠핑장B,200,15,25,0.015,16,0.08,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,5.3333,0.0012,22.361,6.346
2025-11-24,10,평일,가을,0,22.5,0,0,F02,캠핑장B,200,15,25,0.015,29,0.145,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,9.6667,0.002175,22.361,6.346
2025-11-24,11,평일,가을,0,22.5,0,0,F02,캠핑장B,200,15,25,0.015,43,0.215,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,14.3333,0.003225,22.361,6.346
2025-11-24,12,평일,가을,0,22.5,0,0,F02,캠핑장B,200,15,25,0.015,48,0.24,0,0,none,none,,11,0,0,0,3,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,16.0,0.0036,22.361,6.346
