date,hour,day_type,season,is_rain,temperature,is_heatwave,is_coldwave,facility_id,facility_name,facility_type,capacity,x,y,base_risk,visitor_count,density,emergency_occurred,emergency_count,emergency_types,max_severity,avg_response_time_min
2025-08-11,15,평일,여름,False,35.1,True,False,F06,주차장/매표소,gate,400,5,5,0.008,223,0.557,0,0,,,
2025-08-11,16,평일,여름,False,35.1,True,False,F06,주차장/매표소,gate,400,5,5,0.008,154,0.385,0,0,,,
2025-08-11,17,평일,여름,False,35.1,True,False,F06,주차장/매표소,gate,400,5,5,0.008,111,0.278,0,0,,,
2025-08-11,18,평일,여름,False,35.1,True,False,F06,주차장/매표소,gate,400,5,5,0.008,88,0.22,0,0,,,
2025-08-12,9,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,31,0.103,0,0,,,
2025-08-12,10,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,68,0.227,0,0,,,
2025-08-12,11,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,86,0.287,0,0,,,
2025-08-12,12,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,114,0.38,0,0,,,
2025-08-12,13,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,127,0.423,0,0,,,
2025-08-12,14,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,146,0.487,0,0,,,
2025-08-12,15,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,144,0.48,0,0,,,
2025-08-12,16,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,115,0.383,0,0,,,
2025-08-12,17,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,82,0.273,0,0,,,
2025-08-12,18,평일,여름,False,24.0,False,False,F01,캠핑장A,camping,300,10,20,0.015,67,0.223,0,0,,,
2025-08-12,9,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,24,0.12,0,0,,,
2025-08-12,10,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,34,0.17,1,1,식중독,경증,10.0
2025-08-12,11,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,54,0.27,0,0,,,
2025-08-12,12,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,93,0.465,0,0,,,
2025-08-12,13,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,86,0.43,0,0,,,
2025-08-12,14,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,90,0.45,0,0,,,
2025-08-12,15,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,113,0.565,0,0,,,
2025-08-12,16,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,71,0.355,0,0,,,
2025-08-12,17,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,57,0.285,0,0,,,
2025-08-12,18,평일,여름,False,24.0,False,False,F02,캠핑장B,camping,200,15,25,0.015,33,0.165,0,0,,,
2025-08-12,9,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,22,0.147,0,0,,,
2025-08-12,10,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,39,0.26,0,0,,,
2025-08-12,11,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,52,0.347,0,0,,,
2025-08-12,12,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,54,0.36,0,0,,,
2025-08-12,13,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,76,0.507,0,0,,,
2025-08-12,14,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,79,0.527,0,0,,,
2025-08-12,15,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,81,0.54,0,0,,,
2025-08-12,16,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,65,0.433,0,0,,,
2025-08-12,17,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,50,0.333,0,0,,,
2025-08-12,18,평일,여름,False,24.0,False,False,F03,전망대,observatory,150,40,60,0.02,22,0.147,0,0,,,
2025-08-12,9,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,31,0.124,0,0,,,
2025-08-12,10,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,52,0.208,0,0,,,
2025-08-12,11,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,67,0.268,0,0,,,
2025-08-12,12,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,103,0.412,0,0,,,
2025-08-12,13,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,105,0.42,0,0,,,
2025-08-12,14,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,118,0.472,1,1,알레르기,경증,11.0
2025-08-12,15,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,99,0.396,0,0,,,
2025-08-12,16,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,111,0.444,0,0,,,
2025-08-12,17,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,82,0.328,0,0,,,
2025-08-12,18,평일,여름,False,24.0,False,False,F04,체험농장,experience,250,25,10,0.01,46,0.184,0,0,,,
2025-08-12,9,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,20,0.111,0,0,,,
2025-08-12,10,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,39,0.217,0,0,,,
2025-08-12,11,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,58,0.322,0,0,,,
2025-08-12,12,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,70,0.389,0,0,,,
2025-08-12,13,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,79,0.439,0,0,,,
2025-08-12,14,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,108,0.6,0,0,,,
2025-08-12,15,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,90,0.5,0,0,,,
2025-08-12,16,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,81,0.45,0,0,,,
2025-08-12,17,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,64,0.356,0,0,,,
2025-08-12,18,평일,여름,False,24.0,False,False,F05,놀이시설존,playground,180,30,45,0.025,37,0.206,0,0,,,
2025-08-12,9,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,43,0.107,0,0,,,
2025-08-12,10,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,86,0.215,0,0,,,
2025-08-12,11,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,127,0.318,0,0,,,
2025-08-12,12,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,156,0.39,0,0,,,
2025-08-12,13,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,191,0.477,0,0,,,
2025-08-12,14,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,216,0.54,0,0,,,
2025-08-12,15,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,179,0.448,0,0,,,
2025-08-12,16,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,176,0.44,0,0,,,
2025-08-12,17,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,113,0.282,0,0,,,
2025-08-12,18,평일,여름,False,24.0,False,False,F06,주차장/매표소,gate,400,5,5,0.008,72,0.18,0,0,,,
2025-08-13,9,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,13,0.043,0,0,,,
2025-08-13,10,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,31,0.103,0,0,,,
2025-08-13,11,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,47,0.157,0,0,,,
2025-08-13,12,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,62,0.207,0,0,,,
2025-08-13,13,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,75,0.25,0,0,,,
2025-08-13,14,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,70,0.233,0,0,,,
2025-08-13,15,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,60,0.2,0,0,,,
2025-08-13,16,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,53,0.177,0,0,,,
2025-08-13,17,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,39,0.13,0,0,,,
2025-08-13,18,평일,여름,True,26.3,False,False,F01,캠핑장A,camping,300,10,20,0.015,27,0.09,0,0,,,
2025-08-13,9,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,17,0.085,0,0,,,
2025-08-13,10,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,24,0.12,0,0,,,
2025-08-13,11,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,25,0.125,0,0,,,
2025-08-13,12,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,49,0.245,0,0,,,
2025-08-13,13,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,48,0.24,0,0,,,
2025-08-13,14,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,50,0.25,0,0,,,
2025-08-13,15,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,49,0.245,0,0,,,
2025-08-13,16,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,31,0.155,0,0,,,
2025-08-13,17,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,33,0.165,0,0,,,
2025-08-13,18,평일,여름,True,26.3,False,False,F02,캠핑장B,camping,200,15,25,0.015,12,0.06,0,0,,,
2025-08-13,9,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,9,0.06,0,0,,,
2025-08-13,10,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,15,0.1,0,0,,,
2025-08-13,11,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,31,0.207,0,0,,,
2025-08-13,12,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,30,0.2,0,0,,,
2025-08-13,13,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,39,0.26,0,0,,,
2025-08-13,14,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,37,0.247,0,0,,,
2025-08-13,15,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,45,0.3,0,0,,,
2025-08-13,16,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,29,0.193,0,0,,,
2025-08-13,17,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,22,0.147,0,0,,,
2025-08-13,18,평일,여름,True,26.3,False,False,F03,전망대,observatory,150,40,60,0.02,11,0.073,0,0,,,
2025-08-13,9,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,11,0.044,0,0,,,
2025-08-13,10,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,19,0.076,0,0,,,
2025-08-13,11,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,34,0.136,0,0,,,
2025-08-13,12,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,47,0.188,0,0,,,
2025-08-13,13,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,58,0.232,0,0,,,
2025-08-13,14,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,54,0.216,0,0,,,
2025-08-13,15,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,52,0.208,0,0,,,
2025-08-13,16,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,52,0.208,0,0,,,
2025-08-13,17,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,49,0.196,0,0,,,
2025-08-13,18,평일,여름,True,26.3,False,False,F04,체험농장,experience,250,25,10,0.01,26,0.104,0,0,,,
2025-08-13,9,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,9,0.05,0,0,,,
2025-08-13,10,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,15,0.083,0,0,,,
2025-08-13,11,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,27,0.15,0,0,,,
2025-08-13,12,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,35,0.194,0,0,,,
2025-08-13,13,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,40,0.222,0,0,,,
2025-08-13,14,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,41,0.228,0,0,,,
2025-08-13,15,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,33,0.183,0,0,,,
2025-08-13,16,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,42,0.233,0,0,,,
2025-08-13,17,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,22,0.122,0,0,,,
2025-08-13,18,평일,여름,True,26.3,False,False,F05,놀이시설존,playground,180,30,45,0.025,19,0.106,0,0,,,
2025-08-13,9,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,22,0.055,0,0,,,
2025-08-13,10,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,43,0.107,0,0,,,
2025-08-13,11,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,44,0.11,0,0,,,
2025-08-13,12,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,81,0.203,0,0,,,
2025-08-13,13,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,104,0.26,0,0,,,
2025-08-13,14,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,101,0.253,0,0,,,
2025-08-13,15,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,91,0.228,0,0,,,
2025-08-13,16,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,92,0.23,0,0,,,
2025-08-13,17,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,50,0.125,0,0,,,
2025-08-13,18,평일,여름,True,26.3,False,False,F06,주차장/매표소,gate,400,5,5,0.008,43,0.107,0,0,,,
2025-08-14,9,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,36,0.12,0,0,,,
2025-08-14,10,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,60,0.2,1,1,화상,경증,11.0
2025-08-14,11,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,81,0.27,0,0,,,
2025-08-14,12,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,113,0.377,0,0,,,
2025-08-14,13,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,144,0.48,0,0,,,
2025-08-14,14,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,157,0.523,0,0,,,
2025-08-14,15,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,147,0.49,0,0,,,
2025-08-14,16,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,117,0.39,0,0,,,
2025-08-14,17,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,82,0.273,0,0,,,
2025-08-14,18,평일,여름,False,24.7,False,False,F01,캠핑장A,camping,300,10,20,0.015,54,0.18,0,0,,,
2025-08-14,9,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,23,0.115,0,0,,,
2025-08-14,10,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,55,0.275,0,0,,,
2025-08-14,11,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,60,0.3,0,0,,,
2025-08-14,12,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,89,0.445,0,0,,,
2025-08-14,13,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,96,0.48,0,0,,,
2025-08-14,14,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,100,0.5,0,0,,,
2025-08-14,15,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,100,0.5,0,0,,,
2025-08-14,16,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,85,0.425,1,1,심정지,중등증,6.0
2025-08-14,17,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,59,0.295,0,0,,,
2025-08-14,18,평일,여름,False,24.7,False,False,F02,캠핑장B,camping,200,15,25,0.015,37,0.185,0,0,,,
2025-08-14,9,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,21,0.14,0,0,,,
2025-08-14,10,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,24,0.16,0,0,,,
2025-08-14,11,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,44,0.293,0,0,,,
2025-08-14,12,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,64,0.427,0,0,,,
2025-08-14,13,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,80,0.533,0,0,,,
2025-08-14,14,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,84,0.56,0,0,,,
2025-08-14,15,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,72,0.48,0,0,,,
2025-08-14,16,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,53,0.353,0,0,,,
2025-08-14,17,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,34,0.227,0,0,,,
2025-08-14,18,평일,여름,False,24.7,False,False,F03,전망대,observatory,150,40,60,0.02,27,0.18,0,0,,,
2025-08-14,9,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,30,0.12,0,0,,,
2025-08-14,10,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,46,0.184,0,0,,,
2025-08-14,11,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,84,0.336,0,0,,,
2025-08-14,12,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,109,0.436,0,0,,,
2025-08-14,13,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,141,0.564,0,0,,,
2025-08-14,14,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,107,0.428,0,0,,,
2025-08-14,15,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,115,0.46,0,0,,,
2025-08-14,16,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,86,0.344,0,0,,,
2025-08-14,17,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,54,0.216,0,0,,,
2025-08-14,18,평일,여름,False,24.7,False,False,F04,체험농장,experience,250,25,10,0.01,41,0.164,0,0,,,
2025-08-14,9,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,21,0.117,0,0,,,
2025-08-14,10,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,32,0.178,0,0,,,
2025-08-14,11,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,56,0.311,0,0,,,
2025-08-14,12,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,74,0.411,1,1,골절,경증,15.0
2025-08-14,13,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,82,0.456,0,0,,,
2025-08-14,14,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,98,0.544,0,0,,,
2025-08-14,15,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,84,0.467,0,0,,,
2025-08-14,16,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,67,0.372,0,0,,,
2025-08-14,17,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,42,0.233,0,0,,,
2025-08-14,18,평일,여름,False,24.7,False,False,F05,놀이시설존,playground,180,30,45,0.025,49,0.272,0,0,,,
2025-08-14,9,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,51,0.128,1,1,실신,경증,13.0
2025-08-14,10,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,75,0.188,0,0,,,
2025-08-14,11,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,123,0.307,0,0,,,
2025-08-14,12,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,155,0.388,0,0,,,
2025-08-14,13,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,169,0.422,0,0,,,
2025-08-14,14,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,194,0.485,0,0,,,
2025-08-14,15,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,178,0.445,0,0,,,
2025-08-14,16,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,141,0.352,0,0,,,
2025-08-14,17,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,142,0.355,0,0,,,
2025-08-14,18,평일,여름,False,24.7,False,False,F06,주차장/매표소,gate,400,5,5,0.008,81,0.203,0,0,,,
2025-08-15,9,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,60,0.2,0,0,,,
2025-08-15,10,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,122,0.407,0,0,,,
2025-08-15,11,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,152,0.507,1,1,심정지,경증,5.0
2025-08-15,12,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,207,0.69,0,0,,,
2025-08-15,13,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,241,0.803,0,0,,,
2025-08-15,14,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,259,0.863,0,0,,,
2025-08-15,15,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,259,0.863,0,0,,,
2025-08-15,16,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,219,0.73,0,0,,,
2025-08-15,17,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,155,0.517,0,0,,,
2025-08-15,18,휴일,여름,False,30.9,False,False,F01,캠핑장A,camping,300,10,20,0.015,116,0.387,0,0,,,
2025-08-15,9,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,41,0.205,0,0,,,
2025-08-15,10,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,74,0.37,0,0,,,
2025-08-15,11,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,123,0.615,0,0,,,
2025-08-15,12,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,125,0.625,0,0,,,
2025-08-15,13,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,177,0.885,0,0,,,
2025-08-15,14,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,180,0.9,1,1,화상,경증,12.0
2025-08-15,15,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,161,0.805,0,0,,,
2025-08-15,16,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,142,0.71,1,1,심정지,중등증,9.0
2025-08-15,17,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,96,0.48,0,0,,,
2025-08-15,18,휴일,여름,False,30.9,False,False,F02,캠핑장B,camping,200,15,25,0.015,66,0.33,0,0,,,
2025-08-15,9,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,25,0.167,0,0,,,
2025-08-15,10,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,49,0.327,0,0,,,
2025-08-15,11,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,74,0.493,0,0,,,
2025-08-15,12,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,102,0.68,0,0,,,
2025-08-15,13,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,120,0.8,0,0,,,
2025-08-15,14,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,114,0.76,0,0,,,
2025-08-15,15,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,114,0.76,0,0,,,
2025-08-15,16,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,106,0.707,0,0,,,
2025-08-15,17,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,75,0.5,0,0,,,
2025-08-15,18,휴일,여름,False,30.9,False,False,F03,전망대,observatory,150,40,60,0.02,60,0.4,0,0,,,
2025-08-15,9,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,66,0.264,0,0,,,
2025-08-15,10,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,99,0.396,0,0,,,
2025-08-15,11,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,127,0.508,0,0,,,
2025-08-15,12,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,188,0.752,0,0,,,
2025-08-15,13,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,215,0.86,0,0,,,
2025-08-15,14,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,233,0.932,0,0,,,
2025-08-15,15,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,213,0.852,0,0,,,
2025-08-15,16,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,156,0.624,0,0,,,
2025-08-15,17,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,131,0.524,0,0,,,
2025-08-15,18,휴일,여름,False,30.9,False,False,F04,체험농장,experience,250,25,10,0.01,89,0.356,0,0,,,
2025-08-15,9,휴일,여름,False,30.9,False,False,F05,놀이시설존,playground,180,30,45,0.025,38,0.211,0,0,,,
2025-08-15,10,휴일,여름,False,30.9,False,False,F05,놀이시설존,playground,180,30,45,0.025,76,0.422,0,0,,,
2025-08-15,11,휴일,여름,False,30.9,False,False,F05,놀이시설존,playground,180,30,45,0.025,111,0.617,0,0,,,
